customer_id,age,gender,country,preferred_channel,loyalty_tier,registration_date,last_purchase_days_ago,total_purchases,avg_order_value,email_open_rate,app_sessions_30d,returns_rate,support_tickets_12m,nps_score,omnichannel_flag,preferred_brand,preferred_category,total_revenue,churned,txn_count,txn_total_spend,txn_avg_ticket,txn_channels_used,txn_brands_count,txn_return_count,txn_categories,txn_discount_avg,gender_enc,loyalty_tier_enc,preferred_channel_enc,country_enc,preferred_brand_enc,preferred_category_enc,recency_score,frequency_score,monetary_score,revenue_per_purchase,engagement_index,risk_index,channel_diversity,discount_sensitivity,brand_loyalty_index,age_group_enc,nps_category
CUST_00922,64,M,Portugal,instagram_shop,Gold,2024-07-28,352,49,84.48,0.181,58,0.172,3,2.0,0,Mango,Underwear,4139.52,0,2.0,642.85,321.425,2.0,2.0,0.0,2.0,0.03,1,1,2,6,3,9,0.0028328611898017,3.912023005428146,8.32857666279659,82.7904,0.44096666666666673,5,2.0,0.03,0.3333333333333333,3.0,Detractor
CUST_00923,25,F,Brazil,loyalty_program,Silver,2025-02-24,278,6,25.44,0.1,51,0.3,1,1.0,0,Massimo Dutti,Bags,152.64,1,3.0,1669.1999999999998,556.4,3.0,3.0,0.0,3.0,0.17666666666666667,0,3,3,0,4,1,0.0035842293906810036,1.9459101490553132,5.034612203477704,21.805714285714284,0.37,3,3.0,0.17666666666666667,0.25,0.0,Detractor
CUST_00924,57,F,Italy,instagram_shop,Gold,2024-02-10,56,47,94.4,0.358,45,0.261,6,8.0,0,COS,Bottoms,4436.8,0,5.0,1464.0,292.8,3.0,5.0,1.0,5.0,0.26,0,1,2,3,1,2,0.017543859649122806,3.8712010109078907,8.397914037132317,92.43333333333334,0.40740000000000004,2,3.0,0.26,0.16666666666666666,3.0,Neutral
CUST_00925,61,F,Italy,mobile_app,Bronze,2023-07-23,16,36,113.25,0.347,16,0.132,3,2.0,0,Massimo Dutti,Jewelry,4077.0,0,5.0,1426.02,285.204,3.0,3.0,0.0,4.0,0.1,0,0,4,3,4,5,0.058823529411764705,3.6109179126442243,8.3133619511344,110.1891891891892,0.21076666666666666,2,3.0,0.1,0.25,3.0,Detractor
CUST_00926,36,M,Poland,email_campaign,Bronze,2025-09-01,222,23,78.38,0.171,53,0.323,7,8.0,1,Stradivarius,Jewelry,1802.74,1,4.0,1262.65,315.6625,4.0,3.0,0.0,3.0,0.135,1,0,1,5,7,5,0.004484304932735426,3.1780538303479458,7.497617566067168,75.11416666666666,0.7046333333333333,6,4.0,0.135,0.25,1.0,Neutral
CUST_00927,59,F,UK,loyalty_program,Platinum,2024-12-08,179,31,51.32,0.087,13,0.192,2,3.0,1,Mango,Footwear,1590.92,0,5.0,1207.96,241.592,3.0,4.0,1.0,4.0,0.296,0,2,3,8,3,4,0.005555555555555556,3.4657359027997265,7.37269611388541,49.71625,0.41276666666666667,0,3.0,0.296,0.2,3.0,Detractor
CUST_00928,58,F,Brazil,physical_store,Silver,2024-02-16,134,75,72.38,0.305,58,0.026,6,0.0,0,Stradivarius,Bags,5428.5,0,2.0,1018.45,509.225,2.0,2.0,0.0,2.0,0.2,0,3,5,0,7,1,0.007407407407407408,4.330733340286331,8.599602327656955,71.42763157894737,0.47816666666666674,2,2.0,0.2,0.3333333333333333,3.0,Detractor
CUST_00929,54,M,UK,ecommerce,Gold,2024-04-02,258,62,52.85,0.574,14,0.112,5,4.0,0,Bershka,Bags,3276.7,1,3.0,1044.1,348.0333333333333,2.0,2.0,1.0,3.0,0.2066666666666667,1,1,0,8,0,1,0.003861003861003861,4.143134726391533,8.0948972358966,52.011111111111106,0.26553333333333334,5,2.0,0.2066666666666667,0.3333333333333333,2.0,Detractor
CUST_00930,23,F,Spain,instagram_shop,Platinum,2024-08-10,62,57,47.63,0.211,18,0.033,5,3.0,1,Pull&Bear,Bottoms,2714.91,0,,,,,,,,,0,2,2,7,5,2,0.015873015873015872,4.060443010546419,7.906882351163419,46.808793103448274,0.48329999999999995,2,1.0,0.0,0.5,0.0,Detractor
CUST_00931,43,F,Italy,mobile_app,Silver,2024-08-11,123,70,100.94,0.681,4,0.313,0,1.0,1,Zara,Footwear,7065.8,0,2.0,716.85,358.425,2.0,2.0,0.0,2.0,0.295,0,3,4,3,9,4,0.008064516129032258,4.2626798770413155,8.863163039738525,99.51830985915493,0.5309666666666667,1,2.0,0.295,0.3333333333333333,2.0,Detractor
CUST_00932,51,F,Brazil,loyalty_program,Bronze,2026-02-22,42,65,193.55,0.569,16,0.122,0,10.0,1,Mango,Underwear,12580.75,0,7.0,2238.92,319.8457142857143,4.0,5.0,0.0,4.0,0.20714285714285713,0,0,3,0,3,9,0.023255813953488372,4.189654742026425,9.440002630277508,190.61742424242425,0.5773666666666666,0,4.0,0.20714285714285713,0.16666666666666666,2.0,Promoter
CUST_00933,62,F,France,email_campaign,Bronze,2024-01-18,299,37,63.52,0.294,32,0.045,4,8.0,1,Massimo Dutti,Bags,2350.24,1,6.0,2774.58,462.43,5.0,5.0,1.0,5.0,0.22,0,0,1,1,4,1,0.0033333333333333335,3.6375861597263857,7.762698127549311,61.84842105263157,0.6015333333333333,5,5.0,0.22,0.16666666666666666,3.0,Neutral
CUST_00934,23,M,USA,physical_store,Bronze,2024-09-22,52,68,35.63,0.658,38,0.033,4,4.0,1,H&M,Footwear,2422.84,0,2.0,654.3299999999999,327.16499999999996,2.0,1.0,1.0,2.0,0.11499999999999999,1,0,5,9,2,4,0.018867924528301886,4.23410650459726,7.793108338410014,35.113623188405796,0.7507333333333333,2,2.0,0.11499999999999999,0.5,0.0,Detractor
CUST_00935,54,M,Germany,email_campaign,Bronze,2026-03-22,312,75,25.52,0.195,5,0.251,2,10.0,0,H&M,Dresses,1914.0,0,6.0,2300.91,383.48499999999996,4.0,4.0,2.0,4.0,0.13166666666666668,1,0,1,2,2,3,0.003194888178913738,4.330733340286331,7.557472901614746,25.18421052631579,0.09183333333333332,3,4.0,0.13166666666666668,0.2,2.0,Promoter
CUST_00936,50,F,USA,physical_store,Gold,2025-12-28,67,17,32.33,0.426,24,0.359,7,8.0,0,H&M,Outerwear,549.61,1,4.0,1173.24,293.31,3.0,3.0,0.0,4.0,0.2125,0,1,5,9,2,6,0.014705882352941176,2.8903717578961645,6.311026754548665,30.53388888888889,0.28780000000000006,3,3.0,0.2125,0.25,2.0,Neutral
CUST_00937,39,NB,Poland,loyalty_program,Bronze,2023-06-25,59,7,313.38,0.346,46,0.096,5,6.0,1,Zara,Footwear,2193.66,0,2.0,1048.64,524.32,2.0,2.0,1.0,2.0,0.15000000000000002,2,0,3,5,9,4,0.016666666666666666,2.0794415416798357,7.69378241601711,274.2075,0.7104666666666667,2,2.0,0.15000000000000002,0.3333333333333333,1.0,Detractor
CUST_00938,38,F,Italy,ecommerce,Gold,2024-08-29,304,52,200.93,0.608,52,0.013,1,3.0,1,Uniqlo,Dresses,10448.36,1,5.0,1338.15,267.63,3.0,4.0,1.0,4.0,0.13999999999999999,0,1,0,3,8,3,0.003278688524590164,3.970291913552122,9.254296011498328,197.1388679245283,0.8290666666666666,3,3.0,0.13999999999999999,0.2,1.0,Detractor
CUST_00939,23,F,Netherlands,ecommerce,Gold,2024-12-22,35,35,117.61,0.184,16,0.329,3,5.0,0,Reserved,Footwear,4116.35,0,6.0,2229.09,371.51500000000004,5.0,3.0,2.0,5.0,0.17833333333333334,0,1,0,4,6,4,0.027777777777777776,3.58351893845611,8.322965031515716,114.34305555555557,0.16186666666666666,3,5.0,0.17833333333333334,0.25,0.0,Detractor
CUST_00940,23,F,Netherlands,mobile_app,Platinum,2024-04-16,136,2,151.63,0.374,55,0.185,1,8.0,1,Uniqlo,Accessories,303.26,0,4.0,3643.94,910.985,3.0,3.0,0.0,4.0,0.0925,0,2,4,4,8,0,0.0072992700729927005,1.0986122886681096,5.717882599034983,101.08666666666666,0.7788666666666666,2,3.0,0.0925,0.25,0.0,Neutral
CUST_00941,21,F,Germany,mobile_app,Platinum,2025-01-14,76,40,35.65,0.218,32,0.184,1,10.0,0,Reserved,Sportswear,1426.0,0,3.0,1142.25,380.75,3.0,3.0,0.0,3.0,0.27666666666666667,0,2,4,2,6,7,0.012987012987012988,3.713572066704308,7.2633296174768365,34.78048780487805,0.27873333333333333,0,3.0,0.27666666666666667,0.25,0.0,Promoter
CUST_00942,47,F,Italy,physical_store,Silver,2025-03-14,242,37,126.03,0.418,10,0.271,3,10.0,0,Pull&Bear,Accessories,4663.11,0,4.0,2142.24,535.56,3.0,4.0,0.0,4.0,0.17500000000000002,0,3,5,3,5,0,0.00411522633744856,3.6375861597263857,8.447652312657869,122.71342105263157,0.19206666666666666,5,3.0,0.17500000000000002,0.2,2.0,Promoter
CUST_00943,28,M,Brazil,physical_store,Gold,2024-11-10,288,57,134.94,0.446,32,0.315,0,2.0,0,Massimo Dutti,Footwear,7691.58,1,4.0,2242.69,560.6725,3.0,3.0,0.0,2.0,0.1975,1,1,5,0,4,4,0.0034602076124567475,4.060443010546419,8.948011506882127,132.61344827586205,0.34713333333333335,4,3.0,0.1975,0.25,1.0,Detractor
CUST_00944,47,M,France,physical_store,Silver,2025-07-01,221,10,50.93,0.486,27,0.231,0,3.0,1,Pull&Bear,Dresses,509.3,1,6.0,1375.5900000000001,229.26500000000001,3.0,6.0,2.0,5.0,0.20833333333333334,1,3,5,1,5,3,0.0045045045045045045,2.3978952727983707,6.234998788069926,46.300000000000004,0.6257999999999999,3,3.0,0.20833333333333334,0.14285714285714285,2.0,Detractor
CUST_00945,48,F,Poland,physical_store,Silver,2025-09-21,301,76,21.17,0.47,41,0.001,5,6.0,1,H&M,Outerwear,1608.92,1,7.0,1821.8,260.25714285714287,4.0,7.0,1.0,6.0,0.24714285714285714,0,3,5,5,2,6,0.0033112582781456954,4.343805421853684,7.383939767302953,20.895064935064937,0.7143333333333333,5,4.0,0.24714285714285714,0.125,2.0,Detractor
CUST_00946,41,F,Netherlands,loyalty_program,Silver,2026-01-17,85,46,17.17,0.163,40,0.284,3,0.0,1,H&M,Footwear,789.82,0,6.0,2524.27,420.71166666666664,4.0,5.0,0.0,5.0,0.215,0,3,3,4,2,4,0.011627906976744186,3.8501476017100584,6.673070381821368,16.804680851063832,0.6155666666666666,2,4.0,0.215,0.16666666666666666,1.0,Detractor
CUST_00947,26,M,Germany,loyalty_program,Silver,2024-07-14,123,5,75.67,0.49,58,0.118,7,10.0,1,Reserved,Outerwear,378.35,0,6.0,2558.96,426.49333333333334,4.0,5.0,2.0,5.0,0.25,1,3,3,2,6,6,0.008064516129032258,1.791759469228055,5.938459261784084,63.05833333333334,0.8336666666666668,2,4.0,0.25,0.16666666666666666,0.0,Promoter
CUST_00948,20,M,USA,ecommerce,Bronze,2023-10-18,195,5,37.04,0.051,54,0.046,3,4.0,1,Uniqlo,Footwear,185.2,1,5.0,2067.64,413.52799999999996,4.0,5.0,1.0,5.0,0.16399999999999998,1,0,0,9,8,4,0.00510204081632653,1.791759469228055,5.226821364842967,30.866666666666664,0.6753,5,4.0,0.16399999999999998,0.16666666666666666,0.0,Detractor
CUST_00949,48,M,France,mobile_app,Bronze,2026-01-29,102,27,71.14,0.364,4,0.076,5,6.0,1,Bershka,Bags,1920.78,1,4.0,2198.72,549.68,2.0,4.0,0.0,4.0,0.255,1,0,4,1,0,1,0.009708737864077669,3.332204510175204,7.561007118878827,68.59928571428571,0.4358666666666666,2,2.0,0.255,0.2,2.0,Detractor
CUST_00950,57,F,Netherlands,mobile_app,Bronze,2024-03-21,283,5,43.83,0.088,20,0.028,6,4.0,0,Mango,Dresses,219.15,0,2.0,531.5,265.75,2.0,1.0,1.0,2.0,0.355,0,0,4,4,3,3,0.0035211267605633804,1.791759469228055,5.394309132201763,36.525,0.15973333333333334,5,2.0,0.355,0.5,3.0,Detractor
CUST_00951,54,M,USA,instagram_shop,Bronze,2025-07-12,3,61,22.48,0.131,29,0.103,0,5.0,1,Mango,Bags,1371.28,0,3.0,541.49,180.49666666666667,3.0,3.0,1.0,3.0,0.12333333333333334,1,0,2,9,3,1,0.25,4.127134385045092,7.22422886909666,22.11741935483871,0.5326333333333333,0,3.0,0.12333333333333334,0.25,2.0,Detractor
CUST_00952,53,F,Brazil,mobile_app,Bronze,2025-10-05,313,8,224.93,0.434,45,0.234,7,6.0,1,Uniqlo,Accessories,1799.44,0,5.0,1870.3,374.06,4.0,4.0,2.0,3.0,0.32599999999999996,0,0,4,0,8,0,0.0031847133757961785,2.1972245773362196,7.495786358457025,199.9377777777778,0.7302,5,4.0,0.32599999999999996,0.2,2.0,Detractor
CUST_00953,41,F,USA,mobile_app,Gold,2024-08-11,247,31,23.47,0.113,25,0.075,6,4.0,0,Mango,Footwear,727.57,0,4.0,2153.4100000000003,538.3525000000001,2.0,3.0,1.0,4.0,0.14250000000000002,0,1,4,9,3,4,0.004032258064516129,3.4657359027997265,6.591083708870868,22.7365625,0.20056666666666667,5,2.0,0.14250000000000002,0.25,1.0,Detractor
CUST_00954,48,F,France,email_campaign,Silver,2024-06-07,148,21,32.1,0.151,55,0.109,5,10.0,1,Zara,Accessories,674.1,0,6.0,2549.74,424.95666666666665,5.0,5.0,0.0,5.0,0.17,0,3,1,1,9,0,0.006711409395973154,3.091042453358316,6.514860828047825,30.64090909090909,0.7119666666666666,2,5.0,0.17,0.16666666666666666,2.0,Promoter
CUST_00955,23,F,USA,email_campaign,Bronze,2023-12-09,199,21,54.28,0.194,2,0.184,1,8.0,0,Zara,Dresses,1139.88,1,3.0,1849.57,616.5233333333333,3.0,3.0,2.0,3.0,0.17333333333333334,0,0,1,9,9,3,0.005,3.091042453358316,7.039555173428512,51.81272727272728,0.07153333333333334,3,3.0,0.17333333333333334,0.25,0.0,Neutral
CUST_00956,19,F,Brazil,instagram_shop,Gold,2025-04-13,121,51,61.21,0.304,48,0.213,3,9.0,1,Massimo Dutti,Underwear,3121.71,0,4.0,388.41999999999996,97.10499999999999,4.0,2.0,0.0,3.0,0.315,0,1,2,0,4,9,0.00819672131147541,3.9512437185814275,8.04645649354134,60.03288461538462,0.7112,2,4.0,0.315,0.3333333333333333,0.0,Promoter
CUST_00957,37,F,Poland,physical_store,Platinum,2025-02-20,169,79,15.55,0.082,20,0.138,0,2.0,1,Mango,Dresses,1228.45,0,2.0,370.36,185.18,2.0,2.0,0.0,2.0,0.395,0,2,5,5,3,3,0.0058823529411764705,4.382026634673881,7.114322193891545,15.355625,0.4579333333333333,0,2.0,0.395,0.3333333333333333,1.0,Detractor
CUST_00958,45,F,France,instagram_shop,Gold,2025-07-11,1,59,105.29,0.314,52,0.103,3,1.0,1,Reserved,Tops,6212.11,0,5.0,1474.47,294.894,3.0,3.0,2.0,5.0,0.248,0,1,2,1,6,8,0.5,4.0943445622221,8.734416854719456,103.53516666666665,0.7408666666666667,2,3.0,0.248,0.25,2.0,Detractor
CUST_00959,28,M,Poland,instagram_shop,Silver,2024-03-19,330,2,92.95,0.352,11,0.174,6,3.0,0,COS,Bags,185.9,0,5.0,1589.56,317.912,4.0,4.0,1.0,4.0,0.21800000000000003,1,3,2,5,1,1,0.0030211480362537764,1.0986122886681096,5.230573714461517,61.96666666666667,0.17893333333333333,7,4.0,0.21800000000000003,0.2,1.0,Detractor
CUST_00960,21,F,Germany,ecommerce,Bronze,2023-06-15,109,30,315.12,0.046,6,0.273,6,2.0,1,Pull&Bear,Bags,9453.6,0,3.0,1135.51,378.50333333333333,3.0,3.0,1.0,3.0,0.29333333333333333,0,0,0,2,5,1,0.00909090909090909,3.4339872044851463,9.154256674539267,304.9548387096774,0.3538,2,3.0,0.29333333333333333,0.25,0.0,Detractor
CUST_00961,32,F,Italy,loyalty_program,Bronze,2024-09-26,327,58,68.88,0.267,25,0.131,1,1.0,0,H&M,Footwear,3995.04,1,8.0,2905.96,363.245,4.0,7.0,1.0,4.0,0.2225,0,0,3,3,2,4,0.003048780487804878,4.07753744390572,8.293059149728354,67.71254237288136,0.2467666666666667,3,4.0,0.2225,0.125,1.0,Detractor
CUST_00962,23,F,USA,mobile_app,Silver,2025-05-06,10,20,50.52,0.403,43,0.347,0,6.0,0,Zara,Footwear,1010.4,0,5.0,2315.66,463.13199999999995,3.0,5.0,2.0,4.0,0.256,0,3,4,9,9,4,0.09090909090909091,3.044522437723423,6.919090788645883,48.114285714285714,0.4075666666666667,1,3.0,0.256,0.16666666666666666,0.0,Detractor
CUST_00963,47,NB,Spain,ecommerce,Bronze,2024-10-28,127,40,26.08,0.627,55,0.195,3,4.0,1,Pull&Bear,Footwear,1043.2,0,5.0,2209.05,441.81000000000006,4.0,4.0,2.0,3.0,0.154,2,0,0,7,5,4,0.0078125,3.713572066704308,6.951006320976452,25.44390243902439,0.8547666666666667,2,4.0,0.154,0.2,2.0,Detractor
CUST_00964,55,F,Poland,loyalty_program,Bronze,2023-07-26,157,29,19.72,0.066,54,0.035,3,7.0,1,Massimo Dutti,Footwear,571.88,0,6.0,3736.02,622.67,4.0,4.0,1.0,4.0,0.27166666666666667,0,0,3,5,4,4,0.006329113924050633,3.4011973816621555,6.350676270698685,19.062666666666665,0.6798,2,4.0,0.27166666666666667,0.2,2.0,Neutral
CUST_00965,19,F,Brazil,mobile_app,Platinum,2024-08-11,231,5,47.1,0.229,38,0.027,6,1.0,1,Stradivarius,Underwear,235.5,1,3.0,611.0,203.66666666666666,3.0,2.0,0.0,3.0,0.2833333333333333,0,2,4,0,7,9,0.004310344827586207,1.791759469228055,5.465948207931987,39.25,0.6220333333333333,5,3.0,0.2833333333333333,0.3333333333333333,0.0,Detractor
CUST_00966,32,F,Netherlands,instagram_shop,Silver,2024-05-14,15,10,19.05,0.316,12,0.061,2,7.0,1,Bershka,Bottoms,190.5,0,3.0,1434.8899999999999,478.2966666666666,2.0,3.0,0.0,3.0,0.16666666666666666,0,3,2,4,0,2,0.0625,2.3978952727983707,5.254887808620701,17.318181818181817,0.4748,0,2.0,0.16666666666666666,0.25,1.0,Neutral
CUST_00967,28,M,Poland,mobile_app,Bronze,2025-08-15,275,61,105.4,0.553,13,0.161,2,7.0,0,Zara,Tops,6429.4,0,1.0,86.1,86.1,1.0,1.0,0.0,1.0,0.17,1,0,4,5,9,8,0.0036231884057971015,4.127134385045092,8.768792023694937,103.69999999999999,0.2525666666666667,3,1.0,0.17,0.5,1.0,Neutral
CUST_00968,25,NB,Netherlands,physical_store,Bronze,2023-08-22,46,1,38.77,0.173,24,0.067,1,6.0,1,Mango,Accessories,38.77,0,3.0,1356.92,452.3066666666667,3.0,3.0,1.0,3.0,0.18333333333333335,2,0,5,4,3,0,0.02127659574468085,0.6931471805599453,3.6831128592195994,19.385,0.5119,2,3.0,0.18333333333333335,0.25,0.0,Detractor
CUST_00969,43,F,USA,physical_store,Bronze,2025-11-04,274,47,145.94,0.276,16,0.031,5,10.0,1,Pull&Bear,Footwear,6859.18,1,5.0,983.48,196.696,3.0,4.0,0.0,5.0,0.24,0,0,5,9,5,4,0.0036363636363636364,3.8712010109078907,8.833488959442748,142.89958333333334,0.48946666666666666,5,3.0,0.24,0.2,2.0,Promoter
CUST_00970,62,F,Germany,instagram_shop,Bronze,2025-06-23,106,57,68.94,0.402,15,0.055,1,0.0,1,Uniqlo,Sportswear,3929.58,0,4.0,816.99,204.2475,3.0,4.0,0.0,2.0,0.26,0,0,2,2,8,7,0.009345794392523364,4.060443010546419,8.276542276671252,67.75137931034483,0.5206,0,3.0,0.26,0.2,3.0,Detractor
CUST_00971,61,M,Portugal,email_campaign,Silver,2024-12-31,3,14,71.12,0.204,27,0.065,3,1.0,1,Stradivarius,Bags,995.68,0,9.0,3813.3,423.70000000000005,4.0,6.0,1.0,6.0,0.16444444444444445,1,3,1,6,7,1,0.25,2.70805020110221,6.9044297555535605,66.37866666666666,0.5412,2,4.0,0.16444444444444445,0.14285714285714285,3.0,Detractor
CUST_00972,22,F,France,physical_store,Bronze,2024-01-15,326,25,24.96,0.488,39,0.355,0,9.0,0,Reserved,Tops,624.0,1,4.0,1609.65,402.4125,3.0,3.0,0.0,4.0,0.1975,0,0,5,1,6,8,0.0030581039755351682,3.258096538021482,6.437751649736401,24.0,0.4064,4,3.0,0.1975,0.25,0.0,Promoter
CUST_00973,23,F,Netherlands,instagram_shop,Gold,2024-03-19,253,21,91.63,0.349,40,0.37,1,7.0,1,Stradivarius,Sportswear,1924.23,0,4.0,2059.89,514.9725,3.0,3.0,0.0,4.0,0.125,0,1,2,4,7,7,0.003937007874015748,3.091042453358316,7.5628007201041365,87.465,0.6713666666666667,4,3.0,0.125,0.25,0.0,Neutral
CUST_00974,43,F,Netherlands,ecommerce,Gold,2025-10-05,22,16,77.36,0.307,17,0.179,3,3.0,0,Pull&Bear,Dresses,1237.76,0,8.0,4307.15,538.39375,6.0,3.0,1.0,4.0,0.23625000000000002,0,1,0,4,5,3,0.043478260869565216,2.833213344056216,7.121866158265499,72.80941176470589,0.20543333333333336,2,6.0,0.23625000000000002,0.25,2.0,Detractor
CUST_00975,21,F,France,email_campaign,Silver,2024-01-20,55,74,11.64,0.103,3,0.209,3,0.0,1,COS,Accessories,861.36,0,7.0,2014.89,287.8414285714286,4.0,6.0,1.0,5.0,0.16714285714285712,0,3,1,1,1,0,0.017857142857142856,4.31748811353631,6.759672816889807,11.4848,0.3509,2,4.0,0.16714285714285712,0.14285714285714285,0.0,Detractor
CUST_00976,36,F,Portugal,physical_store,Silver,2026-03-10,297,32,151.9,0.03,39,0.374,5,1.0,0,Uniqlo,Sportswear,4860.8,1,6.0,3034.7,505.7833333333333,5.0,4.0,1.0,4.0,0.25333333333333335,0,3,5,6,8,7,0.003355704697986577,3.4965075614664802,8.489164018694735,147.2969696969697,0.269,6,5.0,0.25333333333333335,0.2,1.0,Detractor
CUST_00977,37,F,USA,instagram_shop,Bronze,2024-10-13,110,45,109.93,0.111,55,0.09,6,9.0,0,Uniqlo,Jewelry,4946.85,0,4.0,1892.46,473.115,3.0,4.0,1.0,3.0,0.2125,0,0,2,9,8,5,0.009009009009009009,3.828641396489095,8.506708417773961,107.54021739130435,0.3999666666666667,2,3.0,0.2125,0.2,1.0,Promoter
CUST_00978,50,M,Brazil,instagram_shop,Silver,2025-07-28,223,64,28.95,0.157,50,0.246,1,9.0,1,Reserved,Footwear,1852.8,0,4.0,1321.14,330.285,4.0,3.0,0.0,2.0,0.1975,1,3,2,0,6,4,0.004464285714285714,4.174387269895637,7.524992865441733,28.504615384615384,0.6804333333333333,3,4.0,0.1975,0.25,2.0,Promoter
CUST_00979,37,M,Italy,ecommerce,Silver,2023-09-19,248,73,115.53,0.121,16,0.465,0,5.0,1,Stradivarius,Jewelry,8433.69,0,4.0,1512.1,378.025,3.0,3.0,0.0,4.0,0.275,1,3,0,3,7,5,0.004016064257028112,4.304065093204169,9.040108242674599,113.96878378378379,0.4429666666666667,4,3.0,0.275,0.25,1.0,Detractor
CUST_00980,29,F,Netherlands,ecommerce,Silver,2024-03-14,136,60,39.05,0.179,54,0.045,1,9.0,1,Uniqlo,Jewelry,2343.0,0,5.0,874.29,174.858,4.0,3.0,2.0,4.0,0.264,0,3,0,4,8,5,0.0072992700729927005,4.110873864173311,7.759614150696903,38.40983606557377,0.7137,0,4.0,0.264,0.25,1.0,Promoter
CUST_00981,64,M,Portugal,email_campaign,Bronze,2024-10-18,321,19,32.54,0.145,32,0.091,1,6.0,0,H&M,Footwear,618.26,0,7.0,4318.84,616.9771428571429,3.0,6.0,1.0,6.0,0.15142857142857144,1,0,1,6,2,4,0.003105590062111801,2.995732273553991,6.428525216805897,30.913,0.25683333333333336,3,3.0,0.15142857142857144,0.14285714285714285,3.0,Detractor
CUST_00982,18,F,Portugal,loyalty_program,Bronze,2024-02-17,246,47,72.31,0.339,38,0.013,5,9.0,0,H&M,Jewelry,3398.57,0,6.0,2058.73,343.12166666666667,4.0,4.0,3.0,6.0,0.18833333333333332,0,0,3,6,2,5,0.004048582995951417,3.8712010109078907,8.131404232017939,70.80354166666667,0.35503333333333337,5,4.0,0.18833333333333332,0.2,0.0,Promoter
CUST_00983,43,F,Germany,physical_store,Bronze,2024-03-08,70,64,120.27,0.115,23,0.166,3,3.0,1,COS,Sportswear,7697.28,0,1.0,180.35,180.35,1.0,1.0,0.0,1.0,0.05,0,0,5,2,1,7,0.014084507042253521,4.174387269895637,8.948752206266125,118.4196923076923,0.48783333333333334,2,1.0,0.05,0.5,2.0,Detractor
CUST_00984,31,F,Netherlands,instagram_shop,Silver,2025-08-29,18,30,185.23,0.162,18,0.216,1,3.0,1,Reserved,Underwear,5556.9,0,4.0,705.45,176.3625,4.0,4.0,3.0,4.0,0.24,0,3,2,4,6,9,0.05263157894736842,3.4339872044851463,8.622975618057106,179.25483870967741,0.4686,0,4.0,0.24,0.2,1.0,Detractor
CUST_00985,55,M,Poland,email_campaign,Silver,2024-12-15,186,47,222.64,0.702,41,0.173,6,7.0,1,Zara,Accessories,10464.08,1,5.0,1090.23,218.046,4.0,4.0,1.0,3.0,0.20600000000000002,1,3,1,5,9,0,0.0053475935828877,3.8712010109078907,9.255799279380264,218.00166666666667,0.7839333333333334,5,4.0,0.20600000000000002,0.2,2.0,Neutral
CUST_00986,54,M,USA,email_campaign,Silver,2023-08-16,117,33,15.3,0.325,59,0.183,4,1.0,0,Bershka,Jewelry,504.9,0,5.0,1525.59,305.118,4.0,4.0,1.0,4.0,0.264,1,3,1,9,0,5,0.00847457627118644,3.5263605246161616,6.22633902129789,14.85,0.49083333333333334,2,4.0,0.264,0.2,2.0,Detractor
CUST_00987,28,M,Brazil,ecommerce,Silver,2026-02-15,257,21,13.45,0.255,59,0.135,1,8.0,0,H&M,Outerwear,282.45,1,4.0,1394.1499999999999,348.53749999999997,4.0,4.0,0.0,4.0,0.2275,1,3,0,0,2,6,0.003875968992248062,3.091042453358316,5.6470357407703125,12.838636363636363,0.4698333333333333,3,4.0,0.2275,0.2,1.0,Neutral
CUST_00988,53,M,Portugal,instagram_shop,Bronze,2024-06-05,278,63,38.72,0.037,45,0.181,5,9.0,1,COS,Sportswear,2439.36,1,2.0,864.04,432.02,2.0,2.0,1.0,2.0,0.19,1,0,2,6,1,7,0.0035842293906810036,4.1588830833596715,7.799900848387754,38.115,0.6111,5,2.0,0.19,0.3333333333333333,2.0,Promoter
CUST_00989,30,M,Germany,mobile_app,Gold,2025-01-09,95,42,26.52,0.461,33,0.413,3,0.0,1,H&M,Jewelry,1113.84,0,2.0,1035.17,517.585,2.0,1.0,0.0,2.0,0.245,1,1,4,2,2,5,0.010416666666666666,3.7612001156935624,7.016466175839583,25.903255813953486,0.6583000000000001,3,2.0,0.245,0.5,1.0,Detractor
CUST_00990,60,NB,Germany,loyalty_program,Silver,2025-11-29,115,61,393.79,0.267,29,0.044,1,3.0,1,Stradivarius,Dresses,24021.19,0,4.0,2657.14,664.285,4.0,3.0,2.0,3.0,0.1375,2,3,3,2,7,3,0.008620689655172414,4.127134385045092,10.086733265499525,387.4385483870968,0.5734333333333334,0,4.0,0.1375,0.25,3.0,Detractor
CUST_00991,20,M,France,loyalty_program,Bronze,2023-08-31,62,43,68.32,0.458,51,0.03,7,2.0,0,Pull&Bear,Underwear,2937.76,0,8.0,3712.98,464.1225,4.0,6.0,2.0,6.0,0.25125000000000003,1,0,3,1,5,9,0.015873015873015872,3.784189633918261,7.985743002655806,66.76727272727273,0.47740000000000005,2,4.0,0.25125000000000003,0.14285714285714285,0.0,Detractor
CUST_00992,50,M,Netherlands,ecommerce,Silver,2024-07-28,275,68,46.14,0.043,48,0.265,2,3.0,1,Massimo Dutti,Underwear,3137.52,0,2.0,829.3,414.65,2.0,2.0,0.0,2.0,0.29,1,3,0,4,4,9,0.0036231884057971015,4.23410650459726,8.051506630208207,45.471304347826084,0.6329,3,2.0,0.29,0.3333333333333333,2.0,Detractor
